PPE GROUP,SUBGROUP,GRAP DESCRIPTION,ITEM BARCODE NUMBER,ITEM DESCRIPTION,MODEL,REGISTRATION/SERIAL NUMBER,WIDTH,GRADING,DIAMETRE,LENGTH,ITEM CONDITION,LIFE SPAN/MONTHS,QUANTITY,IN USE,GIS_ID,TOWN NAME,LAT_START,LONG_START,LAT_END,LONG_END,STAND NUMBER,STREET NAME,LAND DESCRIPTION,BUILDING DESCRIPTION,FLOOR NUMBER,ROOM BARCODE NUMBER,ROOM NAME,DEPARTMENT
INFRASTRUCTURE,WATER,PIPELINE,WL1270,160mm PVC,N/A,N/A,N/A,N/A,160,1175.39,FAIR,240,N/A,IN USE,WL1270,ARLINGTON,"28° 1' 46.241"" S "," 27° 51' 11.447"" N "," 28° 2' 3.487"" S "," 27° 51' 32.831"" N",38,44 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1271,160mm PVC,N/A,N/A,N/A,N/A,160,186.05,FAIR,240,N/A,IN USE,WL1271,ARLINGTON,"28° 1' 46.278"" S "," 27° 51' 4.636"" N "," 28° 1' 46.241"" S "," 27° 51' 11.447"" N",22,42 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1272,160mm PVC,N/A,N/A,N/A,N/A,160,122.55,FAIR,240,N/A,IN USE,WL1272,ARLINGTON,"28° 1' 46.302"" S "," 27° 51' 0.150"" N "," 28° 1' 46.278"" S "," 27° 51' 4.636"" N",9,30 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL445,110mm PVC,N/A,N/A,N/A,N/A,110,297.68,FAIR,240,N/A,IN USE,WL445,LERATSWANA,"28° 1' 34.902"" S "," 27° 50' 39.071"" N "," 28° 1' 37.241"" S "," 27° 50' 32.909"" N",814,3 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL454,110mm PVC,N/A,N/A,N/A,N/A,110,231.44,FAIR,240,N/A,IN USE,WL454,LERATSWANA,"28° 0' 52.704"" S "," 27° 50' 44.232"" N "," 28° 0' 59.770"" S "," 27° 50' 46.560"" N",866,46 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL455,110mm PVC,N/A,N/A,N/A,N/A,110,57.73,FAIR,240,N/A,IN USE,WL455,LERATSWANA,"28° 0' 59.770"" S "," 27° 50' 46.560"" N "," 28° 1' 1.639"" S "," 27° 50' 46.730"" N",NO STAND,62 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL456,110mm PVC,N/A,N/A,N/A,N/A,110,155.17,FAIR,240,N/A,IN USE,WL456,LERATSWANA,"28° 1' 1.639"" S "," 27° 50' 46.730"" N "," 28° 1' 6.664"" S "," 27° 50' 47.176"" N",NO STAND,62 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL457,110mm PVC,N/A,N/A,N/A,N/A,110,101.35,FAIR,240,N/A,IN USE,WL457,LERATSWANA,"28° 1' 6.664"" S "," 27° 50' 47.176"" N "," 28° 1' 9.866"" S "," 27° 50' 46.647"" N",NO STAND,62 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL471,110mm PVC,N/A,N/A,N/A,N/A,110,80.19,FAIR,240,N/A,IN USE,WL471,LERATSWANA,"28° 0' 59.770"" S "," 27° 50' 46.560"" N "," 28° 0' 59.640"" S "," 27° 50' 49.491"" N",NO STAND,62 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1264,110mm PVC,N/A,N/A,N/A,N/A,110,18.71,FAIR,240,N/A,IN USE,WL1264,LERATSWANA,"28° 1' 0.911"" S "," 27° 50' 50.335"" N "," 28° 1' 0.480"" S "," 27° 50' 50.818"" N",NO STAND,PAPENFUS STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1356,110mm PVC,N/A,N/A,N/A,N/A,110,57.65,FAIR,240,N/A,IN USE,WL1356,LERATSWANA,"28° 1' 34.561"" S "," 27° 50' 39.998"" N "," 28° 1' 35.023"" S "," 27° 50' 38.933"" N",1309,25AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL447,110mm PVC,N/A,N/A,N/A,N/A,110,29.37,FAIR,240,N/A,IN USE,WL447,LERATSWANA,"28° 1' 35.788"" S "," 27° 50' 40.634"" N "," 28° 1' 35.108"" S "," 27° 50' 40.059"" N",552,3 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1355,110mm PVC,N/A,N/A,N/A,N/A,110,141.67,FAIR,240,N/A,IN USE,WL1355,LERATSWANA,"28° 1' 35.788"" S "," 27° 50' 40.634"" N "," 28° 1' 40.375"" S "," 27° 50' 40.233"" N",1308,23 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL716,110mm PVC,N/A,N/A,N/A,N/A,110,134.32,FAIR,240,N/A,IN USE,WL716,LINDLEY,"27° 52' 59.268"" S "," 27° 55' 13.342"" N "," 27° 52' 59.804"" S "," 27° 55' 18.215"" N",127,48 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL717,110mm PVC,N/A,N/A,N/A,N/A,110,526.88,FAIR,240,N/A,IN USE,WL717,LINDLEY,"27° 52' 59.804"" S "," 27° 55' 18.215"" N "," 27° 53' 4.502"" S "," 27° 55' 33.586"" N",1280,49 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1277,110mm PVC,N/A,N/A,N/A,N/A,110,145.91,FAIR,240,N/A,IN USE,WL1277,LINDLEY,"27° 52' 55.171"" S "," 27° 55' 13.527"" N "," 27° 52' 55.744"" S "," 27° 55' 18.822"" N",41,37 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1278,110mm PVC,N/A,N/A,N/A,N/A,110,439.65,FAIR,240,N/A,IN USE,WL1278,LINDLEY,"27° 52' 55.744"" S "," 27° 55' 18.822"" N "," 27° 52' 57.468"" S "," 27° 55' 34.776"" N",65,36 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1279,110mm PVC,N/A,N/A,N/A,N/A,110,69.18,FAIR,240,N/A,IN USE,WL1279,LINDLEY,"27° 52' 32.256"" S "," 27° 55' 2.006"" N "," 27° 52' 34.487"" S "," 27° 55' 1.704"" N",241,29 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1280,110mm PVC,N/A,N/A,N/A,N/A,110,119.53,FAIR,240,N/A,IN USE,WL1280,LINDLEY,"27° 52' 34.487"" S "," 27° 55' 1.704"" N "," 27° 52' 38.342"" S "," 27° 55' 1.182"" N",245,41 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1281,110mm PVC,N/A,N/A,N/A,N/A,110,120.76,FAIR,240,N/A,IN USE,WL1281,LINDLEY,"27° 52' 38.342"" S "," 27° 55' 1.182"" N "," 27° 52' 42.236"" S "," 27° 55' 0.654"" N",450,34 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1282,110mm PVC,N/A,N/A,N/A,N/A,110,118.87,FAIR,240,N/A,IN USE,WL1282,LINDLEY,"27° 52' 42.236"" S "," 27° 55' 0.654"" N "," 27° 52' 46.070"" S "," 27° 55' 0.135"" N",261,33 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1283,110mm PVC,N/A,N/A,N/A,N/A,110,118.94,FAIR,240,N/A,IN USE,WL1283,LINDLEY,"27° 52' 46.070"" S "," 27° 55' 0.135"" N "," 27° 52' 49.905"" S "," 27° 54' 59.615"" N",269,32 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1284,110mm PVC,N/A,N/A,N/A,N/A,110,114.96,FAIR,240,N/A,IN USE,WL1284,LINDLEY,"27° 52' 49.905"" S "," 27° 54' 59.615"" N "," 27° 52' 53.613"" S "," 27° 54' 59.113"" N",383,1 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL696,110mm PVC,N/A,N/A,N/A,N/A,110,119.64,FAIR,240,N/A,IN USE,WL696,LINDLEY,"27° 52' 36.102"" S "," 27° 55' 16.225"" N "," 27° 52' 39.956"" S "," 27° 55' 15.669"" N",1261,72 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL697,110mm PVC,N/A,N/A,N/A,N/A,110,119.66,FAIR,240,N/A,IN USE,WL697,LINDLEY,"27° 52' 39.956"" S "," 27° 55' 15.669"" N "," 27° 52' 43.813"" S "," 27° 55' 15.127"" N",1262,75 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL698,110mm PVC,N/A,N/A,N/A,N/A,110,119.72,FAIR,240,N/A,IN USE,WL698,LINDLEY,"27° 52' 43.813"" S "," 27° 55' 15.127"" N "," 27° 52' 47.672"" S "," 27° 55' 14.585"" N",1263,102 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL699,110mm PVC,N/A,N/A,N/A,N/A,110,94.26,FAIR,240,N/A,IN USE,WL699,LINDLEY,"27° 52' 47.672"" S "," 27° 55' 14.585"" N "," 27° 52' 50.710"" S "," 27° 55' 14.157"" N",1264,68 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL700,110mm PVC,N/A,N/A,N/A,N/A,110,138.42,FAIR,240,N/A,IN USE,WL700,LINDLEY,"27° 52' 50.710"" S "," 27° 55' 14.157"" N "," 27° 52' 55.171"" S "," 27° 55' 13.527"" N",1265,71 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL731,110mm PVC,N/A,N/A,N/A,N/A,110,75.29,FAIR,240,N/A,IN USE,WL731,LINDLEY,"27° 52' 32.210"" S "," 27° 55' 16.810"" N "," 27° 52' 29.786"" S "," 27° 55' 17.175"" N",1293,ROSI STR,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL732,110mm PVC,N/A,N/A,N/A,N/A,110,120.88,FAIR,240,N/A,IN USE,WL732,LINDLEY,"27° 52' 36.102"" S "," 27° 55' 16.225"" N "," 27° 52' 32.210"" S "," 27° 55' 16.810"" N",1294,54 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1274,110mm PVC,N/A,N/A,N/A,N/A,110,71.11,FAIR,240,N/A,IN USE,WL1274,LINDLEY,"27° 52' 53.613"" S "," 27° 54' 59.113"" N "," 27° 52' 53.892"" S "," 27° 55' 1.693"" N",224,39 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1275,110mm PVC,N/A,N/A,N/A,N/A,110,149.69,FAIR,240,N/A,IN USE,WL1275,LINDLEY,"27° 52' 53.892"" S "," 27° 55' 1.693"" N "," 27° 52' 54.479"" S "," 27° 55' 7.126"" N",223,38 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL1276,110mm PVC,N/A,N/A,N/A,N/A,110,176.40,FAIR,240,N/A,IN USE,WL1276,LINDLEY,"27° 52' 54.479"" S "," 27° 55' 7.126"" N "," 27° 52' 55.171"" S "," 27° 55' 13.527"" N",221,37 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL80,110mm PVC,N/A,N/A,N/A,N/A,110,307.97,FAIR,240,N/A,IN USE,WL80,MAMAFUBEDU,"27° 39' 37.777"" S "," 28° 7' 32.764"" N "," 27° 39' 40.557"" S "," 28° 7' 36.691"" N",736,108 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL81,110mm PVC,N/A,N/A,N/A,N/A,110,48.02,FAIR,240,N/A,IN USE,WL81,MAMAFUBEDU,"27° 39' 38.669"" S "," 28° 7' 31.327"" N "," 27° 39' 37.777"" S "," 28° 7' 32.764"" N",697,106 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL82,110mm PVC,N/A,N/A,N/A,N/A,110,53.62,FAIR,240,N/A,IN USE,WL82,MAMAFUBEDU,"27° 39' 39.666"" S "," 28° 7' 29.723"" N "," 27° 39' 38.669"" S "," 28° 7' 31.327"" N",677,106 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL83,110mm PVC,N/A,N/A,N/A,N/A,110,61.22,FAIR,240,N/A,IN USE,WL83,MAMAFUBEDU,"27° 39' 40.803"" S "," 28° 7' 27.891"" N "," 27° 39' 39.666"" S "," 28° 7' 29.723"" N",660,110 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL84,110mm PVC,N/A,N/A,N/A,N/A,110,63.76,FAIR,240,N/A,IN USE,WL84,MAMAFUBEDU,"27° 39' 40.557"" S "," 28° 7' 36.691"" N "," 27° 39' 41.294"" S "," 28° 7' 34.518"" N",705,108 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL85,110mm PVC,N/A,N/A,N/A,N/A,110,274.90,FAIR,240,N/A,IN USE,WL85,MAMAFUBEDU,"27° 39' 43.152"" S "," 28° 7' 29.042"" N "," 27° 39' 40.803"" S "," 28° 7' 27.891"" N",578,110 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL86,110mm PVC,N/A,N/A,N/A,N/A,110,58.48,FAIR,240,N/A,IN USE,WL86,MAMAFUBEDU,"27° 39' 41.294"" S "," 28° 7' 34.518"" N "," 27° 39' 41.970"" S "," 28° 7' 32.524"" N",590,108 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL87,110mm PVC,N/A,N/A,N/A,N/A,110,102.14,FAIR,240,N/A,IN USE,WL87,MAMAFUBEDU,"27° 39' 41.970"" S "," 28° 7' 32.524"" N "," 27° 39' 43.152"" S "," 28° 7' 29.042"" N",586,106 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL88,110mm PVC,N/A,N/A,N/A,N/A,110,123.57,FAIR,240,N/A,IN USE,WL88,MAMAFUBEDU,"27° 39' 38.669"" S "," 28° 7' 31.327"" N "," 27° 39' 41.294"" S "," 28° 7' 34.518"" N",680,106 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL89,110mm PVC,N/A,N/A,N/A,N/A,110,108.69,FAIR,240,N/A,IN USE,WL89,MAMAFUBEDU,"27° 39' 35.929"" S "," 28° 7' 29.386"" N "," 27° 39' 37.777"" S "," 28° 7' 32.764"" N",682,108 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL90,110mm PVC,N/A,N/A,N/A,N/A,110,142.21,FAIR,240,N/A,IN USE,WL90,MAMAFUBEDU,"27° 39' 37.777"" S "," 28° 7' 32.764"" N "," 27° 39' 40.557"" S "," 28° 7' 36.691"" N",699,108 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL91,110mm PVC,N/A,N/A,N/A,N/A,110,57.04,FAIR,240,N/A,IN USE,WL91,MAMAFUBEDU,"27° 39' 40.557"" S "," 28° 7' 36.691"" N "," 27° 39' 42.292"" S "," 28° 7' 37.420"" N",594,108 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL92,110mm PVC,N/A,N/A,N/A,N/A,110,53.76,FAIR,240,N/A,IN USE,WL92,MAMAFUBEDU,"27° 39' 42.292"" S "," 28° 7' 37.420"" N "," 27° 39' 43.951"" S "," 28° 7' 38.032"" N",706,104 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL93,110mm PVC,N/A,N/A,N/A,N/A,110,75.21,FAIR,240,N/A,IN USE,WL93,MAMAFUBEDU,"27° 39' 43.951"" S "," 28° 7' 38.032"" N "," 27° 39' 46.284"" S "," 28° 7' 38.845"" N",710,109 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL94,110mm PVC,N/A,N/A,N/A,N/A,110,190.15,FAIR,240,N/A,IN USE,WL94,MAMAFUBEDU,"27° 39' 46.284"" S "," 28° 7' 38.845"" N "," 27° 39' 52.045"" S "," 28° 7' 41.235"" N",718,109 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL95,110mm PVC,N/A,N/A,N/A,N/A,110,9.49,FAIR,240,N/A,IN USE,WL95,MAMAFUBEDU,"27° 39' 52.045"" S "," 28° 7' 41.235"" N "," 27° 39' 52.048"" S "," 28° 7' 41.581"" N",548,107 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL96,110mm PVC,N/A,N/A,N/A,N/A,110,359.56,FAIR,240,N/A,IN USE,WL96,MAMAFUBEDU,"27° 39' 36.941"" S "," 28° 7' 54.993"" N "," 27° 39' 31.921"" S "," 28° 8' 6.811"" N",3127,5TH AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL97,110mm PVC,N/A,N/A,N/A,N/A,110,225.75,FAIR,240,N/A,IN USE,WL97,MAMAFUBEDU,"27° 39' 41.606"" S "," 28° 7' 48.650"" N "," 27° 39' 36.941"" S "," 28° 7' 54.993"" N",2782,17 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL98,110mm PVC,N/A,N/A,N/A,N/A,110,45.02,FAIR,240,N/A,IN USE,WL98,MAMAFUBEDU,"27° 39' 42.234"" S "," 28° 7' 47.238"" N "," 27° 39' 41.606"" S "," 28° 7' 48.650"" N",844,17 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL99,110mm PVC,N/A,N/A,N/A,N/A,110,118.28,FAIR,240,N/A,IN USE,WL99,MAMAFUBEDU,"27° 39' 42.292"" S "," 28° 7' 37.420"" N "," 27° 39' 42.017"" S "," 28° 7' 41.651"" N",706,108 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL100,110mm PVC,N/A,N/A,N/A,N/A,110,8.86,FAIR,240,N/A,IN USE,WL100,MAMAFUBEDU,"27° 39' 42.017"" S "," 28° 7' 41.651"" N "," 27° 39' 42.030"" S "," 28° 7' 41.974"" N",709,1ST AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL101,110mm PVC,N/A,N/A,N/A,N/A,110,55.18,FAIR,240,N/A,IN USE,WL101,MAMAFUBEDU,"27° 39' 42.030"" S "," 28° 7' 41.974"" N "," 27° 39' 42.108"" S "," 28° 7' 43.985"" N",837,1ST AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL102,110mm PVC,N/A,N/A,N/A,N/A,110,89.27,FAIR,240,N/A,IN USE,WL102,MAMAFUBEDU,"27° 39' 42.108"" S "," 28° 7' 43.985"" N "," 27° 39' 42.234"" S "," 28° 7' 47.238"" N",1031,10 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL103,110mm PVC,N/A,N/A,N/A,N/A,110,75.77,FAIR,240,N/A,IN USE,WL103,MAMAFUBEDU,"27° 39' 43.167"" S "," 28° 7' 34.837"" N "," 27° 39' 42.292"" S "," 28° 7' 37.420"" N",552,89 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL104,110mm PVC,N/A,N/A,N/A,N/A,110,40.26,FAIR,240,N/A,IN USE,WL104,MAMAFUBEDU,"27° 39' 43.632"" S "," 28° 7' 33.464"" N "," 27° 39' 43.167"" S "," 28° 7' 34.837"" N",76,90 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL105,110mm PVC,N/A,N/A,N/A,N/A,110,40.30,FAIR,240,N/A,IN USE,WL105,MAMAFUBEDU,"27° 39' 44.098"" S "," 28° 7' 32.090"" N "," 27° 39' 43.632"" S "," 28° 7' 33.464"" N",126,104 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL106,110mm PVC,N/A,N/A,N/A,N/A,110,43.95,FAIR,240,N/A,IN USE,WL106,MAMAFUBEDU,"27° 39' 44.606"" S "," 28° 7' 30.591"" N "," 27° 39' 44.098"" S "," 28° 7' 32.090"" N",117,92 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL107,110mm PVC,N/A,N/A,N/A,N/A,110,41.87,FAIR,240,N/A,IN USE,WL107,MAMAFUBEDU,"27° 39' 45.089"" S "," 28° 7' 29.163"" N "," 27° 39' 44.606"" S "," 28° 7' 30.591"" N",225,93 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL108,110mm PVC,N/A,N/A,N/A,N/A,110,38.91,FAIR,240,N/A,IN USE,WL108,MAMAFUBEDU,"27° 39' 45.537"" S "," 28° 7' 27.836"" N "," 27° 39' 45.089"" S "," 28° 7' 29.163"" N",277,94 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL109,110mm PVC,N/A,N/A,N/A,N/A,110,38.94,FAIR,240,N/A,IN USE,WL109,MAMAFUBEDU,"27° 39' 45.987"" S "," 28° 7' 26.509"" N "," 27° 39' 45.537"" S "," 28° 7' 27.836"" N",329,95 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL110,110mm PVC,N/A,N/A,N/A,N/A,110,44.43,FAIR,240,N/A,IN USE,WL110,MAMAFUBEDU,"27° 39' 46.501"" S "," 28° 7' 24.994"" N "," 27° 39' 45.987"" S "," 28° 7' 26.509"" N",391,96 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL111,110mm PVC,N/A,N/A,N/A,N/A,110,51.67,FAIR,240,N/A,IN USE,WL111,MAMAFUBEDU,"27° 39' 47.098"" S "," 28° 7' 23.233"" N "," 27° 39' 46.501"" S "," 28° 7' 24.994"" N",441,104 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL112,110mm PVC,N/A,N/A,N/A,N/A,110,154.68,FAIR,240,N/A,IN USE,WL112,MAMAFUBEDU,"27° 39' 48.884"" S "," 28° 7' 17.959"" N "," 27° 39' 47.098"" S "," 28° 7' 23.233"" N",556,104 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL113,110mm PVC,N/A,N/A,N/A,N/A,110,303.37,FAIR,240,N/A,IN USE,WL113,MAMAFUBEDU,"27° 39' 23.915"" S "," 28° 7' 42.494"" N "," 27° 39' 33.766"" S "," 28° 7' 42.212"" N",704,1ST AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL114,110mm PVC,N/A,N/A,N/A,N/A,110,254.48,FAIR,240,N/A,IN USE,WL114,MAMAFUBEDU,"27° 39' 33.766"" S "," 28° 7' 42.212"" N "," 27° 39' 42.030"" S "," 28° 7' 41.974"" N",704,1ST AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL115,110mm PVC,N/A,N/A,N/A,N/A,110,221.00,FAIR,240,N/A,IN USE,WL115,MAMAFUBEDU,"27° 39' 42.030"" S "," 28° 7' 41.974"" N "," 27° 39' 49.204"" S "," 28° 7' 41.692"" N",768,9 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL116,110mm PVC,N/A,N/A,N/A,N/A,110,87.64,FAIR,240,N/A,IN USE,WL116,MAMAFUBEDU,"27° 39' 49.204"" S "," 28° 7' 41.692"" N "," 27° 39' 52.048"" S "," 28° 7' 41.581"" N",724,1ST AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL117,110mm PVC,N/A,N/A,N/A,N/A,110,236.86,FAIR,240,N/A,IN USE,WL117,MAMAFUBEDU,"27° 39' 52.048"" S "," 28° 7' 41.581"" N "," 27° 39' 59.738"" S "," 28° 7' 41.286"" N",906,1ST AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL118,110mm PVC,N/A,N/A,N/A,N/A,110,416.28,FAIR,240,N/A,IN USE,WL118,MAMAFUBEDU,"27° 39' 59.738"" S "," 28° 7' 41.286"" N "," 27° 40' 13.252"" S "," 28° 7' 40.789"" N",1081,1ST AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL119,110mm PVC,N/A,N/A,N/A,N/A,110,114.67,FAIR,240,N/A,IN USE,WL119,MAMAFUBEDU,"27° 40' 13.252"" S "," 28° 7' 40.789"" N "," 27° 40' 16.976"" S "," 28° 7' 40.729"" N",1336,111 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL120,110mm PVC,N/A,N/A,N/A,N/A,110,462.05,FAIR,240,N/A,IN USE,WL120,MAMAFUBEDU,"27° 39' 32.135"" S "," 28° 7' 50.940"" N "," 27° 39' 27.814"" S "," 28° 8' 5.056"" N",2929,5TH AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL121,110mm PVC,N/A,N/A,N/A,N/A,110,657.46,FAIR,240,N/A,IN USE,WL121,MAMAFUBEDU,"27° 39' 27.814"" S "," 28° 8' 5.056"" N "," 27° 39' 42.651"" S "," 28° 7' 59.057"" N",2972,3 AVENUE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL122,110mm PVC,N/A,N/A,N/A,N/A,110,74.42,FAIR,240,N/A,IN USE,WL122,MAMAFUBEDU,"27° 39' 33.719"" S "," 28° 7' 48.890"" N "," 27° 39' 32.135"" S "," 28° 7' 50.940"" N",2703,6 AVE,N/A,N/A,N/A,N/A,N/A,WATER
INFRASTRUCTURE,WATER,PIPELINE,WL123,110mm PVC,N/A,N/A,N/A,N/A,110,199.82,FAIR,240,N/A,IN USE,WL123,MAMAFUBEDU,"27° 39' 33.776"" S "," 28° 7' 44.256"" N "," 27° 39' 33.719"" S "," 28° 7' 48.890"" N",752,7TH AVE,N/A,N/A,N/A,N/A,N/A,WATER
